med_id,generic_name,normalized_name,renal_audit_status,audit_priority,renal_rules_published,renal_rules_pending,renal_rules_automatic,renal_biblio_published,renal_biblio_verified,renal_clinical_class,existing_review_priority,phase6_status,disposition,next_action
MED-0464,PINAVERIO,PINAVERIO,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0465,PIRACETAM,PIRACETAM,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0466,PIRANTEL,PIRANTEL,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0468,PIRIDOSTIGMINA,PIRIDOSTIGMINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0469,PIRIDOXINA CLOHIDRATO,PIRIDOXINA CLOHIDRATO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0471,PIRITINOL,PIRITINOL,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0472,PIROXICAM,PIROXICAM,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0473,POLIMIXINA B SULFATO,POLIMIXINA B SULFATO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0474,POMALIDOMIDA,POMALIDOMIDA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0478,PRAZOSINA,PRAZOSINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0479,PREDNISOLONA,PREDNISOLONA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0480,PREDNISONA,PREDNISONA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0481,PRIMAQUINA,PRIMAQUINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SIN_SENAL_RENAL_ESPECIFICA,4.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0482,PRIMIDONA,PRIMIDONA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0483,PROGESTERONA,PROGESTERONA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0484,PROPAFENONA CLORHIDRATO,PROPAFENONA CLORHIDRATO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0486,PROPILTIOURACILO,PROPILTIOURACILO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0487,PROPINOX CLORHIDRATO,PROPINOX CLORHIDRATO,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0488,PROPIONATO DE FLUTICASONA,PROPIONATO DE FLUTICASONA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0490,PSEUDOEFEDRINA CLORHIDRATO,PSEUDOEFEDRINA CLORHIDRATO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0493,RANITIDINA,RANITIDINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0496,RETINOL (PALMITATO DE VITAMINA A),RETINOL (PALMITATO DE VITAMINA A),NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0497,RIBOCICLIB,RIBOCICLIB,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0498,RIBOFLAVINA,RIBOFLAVINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0500,RIFAXIMINA,RIFAXIMINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0502,RILUZOL,RILUZOL,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0508,ROCIVERINA,ROCIVERINA,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0511,RUFINAMIDA,RUFINAMIDA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0512,RUPATADINA,RUPATADINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0513,RUTINA,RUTINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0516,SAFINAMIDA,SAFINAMIDA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0517,SALMETEROL,SALMETEROL,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0518,SECNIDAZOL,SECNIDAZOL,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0519,SELEXIPAG,SELEXIPAG,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SIN_SENAL_RENAL_ESPECIFICA,4.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0522,SEVELAMER CLORHIDRATO,SEVELAMER CLORHIDRATO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0524,SILIMARINA,SILIMARINA,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0526,SIMETICONA,SIMETICONA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0531,SOMATOTROPINA,SOMATOTROPINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0534,SUBSALICILATO DE BISMUTO,SUBSALICILATO DE BISMUTO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0535,SUCRALFATO,SUCRALFATO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0536,SULBUTIAMINA,SULBUTIAMINA,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0537,SULFADIAZINA,SULFADIAZINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0538,SULFADOXINA,SULFADOXINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0539,SULFAMETIZOL,SULFAMETIZOL,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0541,SULFASALAZINA,SULFASALAZINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0542,SULFATO DE MAGNESIO,SULFATO DE MAGNESIO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0543,SULFATO DE MANGANESO,SULFATO DE MANGANESO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0544,SULFATO DE POTASIO,SULFATO DE POTASIO,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0545,SULFATO DE ZINC,SULFATO DE ZINC,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0546,SULFATO FERROSO,SULFATO FERROSO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0547,SULPIRIDA,SULPIRIDA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SIN_SENAL_RENAL_ESPECIFICA,4.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0548,SULTAMICILINA,SULTAMICILINA,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0549,SUMATRIPTAN,SUMATRIPTAN,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0554,TALAZOPARIB,TALAZOPARIB,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0555,TAMOXIFENO,TAMOXIFENO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0563,TERBINAFINA,TERBINAFINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0564,TERBUTALINA SULFATO,TERBUTALINA SULFATO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0566,TESTOSTERONA UNDECANOATO,TESTOSTERONA UNDECANOATO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0567,TETRABENAZINA,TETRABENAZINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0569,TIAMINA CLORHIDRATO,TIAMINA CLORHIDRATO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0570,TIBOLONA,TIBOLONA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SIN_SENAL_RENAL_ESPECIFICA,4.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0572,TINIDAZOL,TINIDAZOL,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0573,TIOCOLCHICOSIDO,TIOCOLCHICOSIDO,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0574,TIOGUANINA,TIOGUANINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0575,TIOTROPIO,TIOTROPIO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0576,TIROSINA,TIROSINA,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0582,TRAMETINIB DIMETILSULFOXIDO,TRAMETINIB DIMETILSULFOXIDO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0583,TRANDOLAPRIL,TRANDOLAPRIL,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0585,TREONINA,TREONINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0586,TRETINOINA,TRETINOINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0587,TRIAZOLAM,TRIAZOLAM,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0588,TRIENTINA CLORHIDRATO,TRIENTINA CLORHIDRATO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0589,TRIFLUOPERAZINA,TRIFLUOPERAZINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SIN_SENAL_RENAL_ESPECIFICA,4.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0590,TRIMEBUTINA,TRIMEBUTINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0591,TRIMETAZIDINA,TRIMETAZIDINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0593,TRIMIPRAMINA,TRIMIPRAMINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0598,VALERATO DE ESTRADIOL,VALERATO DE ESTRADIOL,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0607,VERAPAMILO,VERAPAMILO,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0608,VERICIGUAT,VERICIGUAT,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0610,VILANTEROL,VILANTEROL,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0611,VILDAGLIPTINA,VILDAGLIPTINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0616,ZOFENOPRIL,ZOFENOPRIL,NO_RENAL_CONTENT,1,0,0,0,0,0,NO_LOCALIZADO_GOODMAN_REQUIERE_OTRA_FUENTE,5.0,,,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0618,ZOPLICONA,ZOPLICONA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0633,SALBUTAMOL,SALBUTAMOL,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0634,EPINEFRINA,EPINEFRINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0635,ATROPINA,ATROPINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0636,ADENOSINA,ADENOSINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0637,NOREPINEFRINA,NOREPINEFRINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
MED-0638,DOPAMINA,DOPAMINA,NO_RENAL_CONTENT,1,0,0,0,0,0,GOODMAN_SENAL_RENAL_REQUIERE_FICHA_ACTUAL,2.0,PENDING_CURRENT_LABEL,REQUIERE_FICHA_GUIA_ACTUAL,REVISAR DESDE CERO: NO HAY CONTENIDO RENAL
